round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
200,0.5443522693618895,0.7698412599071623,0.4869874458329207,0.8095238127675998,0.003,12,7,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.18252161310778725,0.7857142771993365,0.1341713721148011,0.8537414982205346,0.003,12,7,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17832356762318385,0.7698412670029534,0.14914051443338394,0.8095238204716014,0.003,6,7,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.1962981488969591,0.7936507870280554,0.12600229325748624,0.8367346922556559,0.003,12,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.18828988524656448,0.7857142819298638,0.12648769915357333,0.8537414941657968,0.003,6,5,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17329846996636616,0.7857142819298638,0.1419527218898847,0.8333333268457529,0.003,6,7,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.1703020173405844,0.7698412670029534,0.14170132861250923,0.8095238224989703,0.003,6,7,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.21328832824078817,0.7857142734149146,0.145366643359061,0.816326537505299,0.003,6,0,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6855296766947186,0.7936507832436335,0.3677231851889163,0.8571428595756998,0.003,12,5,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5440218126963056,0.7698412670029534,0.48694915897181246,0.809523822904444,0.001,12,7,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.17742402875234212,0.7698412670029534,0.1547942255832711,0.809523822904444,0.003,12,5,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.21300601202344138,0.7777777768316723,0.10461703414211468,0.8809523768976432,0.003,12,7,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.6395270807875527,0.7698412599071623,0.4231616702614998,0.8095238107402308,0.001,6,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.1709255055775718,0.7698412599071623,0.14841002578131196,0.8095238147949686,0.001,6,2,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5266361648128146,0.7777777768316723,0.417868751246913,0.8435374101003011,0.001,6,7,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.1771026151993918,0.7698412599071623,0.15020904821806214,0.8095238135785473,0.003,6,2,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.22951661558851363,0.7698412670029534,0.19554029151610766,0.8197278883181461,0.003,6,0,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6687696595040579,0.793650782297528,0.434588060948719,0.8231292537280491,0.003,12,2,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5441983380014934,0.7698412599071623,0.4870191119155105,0.8095238127675998,0.001,6,7,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5440543204072922,0.8095238019549658,0.4122005141511255,0.8299319695453254,0.001,6,0,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.1783455792400572,0.7777777673706175,0.1460327643292899,0.8231292541335229,0.003,6,2,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.17264951434400347,0.7698412670029534,0.145546234383875,0.809523822904444,0.003,12,2,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.18585444005235793,0.7857142771993365,0.12327617954234688,0.8537414888946377,0.001,6,5,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.20258500894147252,0.7857142781454419,0.09887053506119417,0.8843537382528085,0.001,12,2,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5514904478239635,0.7698412670029534,0.4814502661730967,0.8095238208770752,0.003,12,5,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5445185114466955,0.7698412599071623,0.48696457437512014,0.8095238156059161,0.003,6,7,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.571964473005325,0.7777777768316723,0.38178305986787187,0.8367346950939724,0.001,12,2,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.17739940280952152,0.7698412670029534,0.15483301482638534,0.809523824931813,0.003,12,5,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.18495229454267592,0.8015872968567742,0.1037135499776626,0.8809523789250121,0.001,12,5,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.1942291193538242,0.7857142771993365,0.1261302807501384,0.8639455729601334,0.003,6,5,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5820761393933069,0.7698412599071623,0.5463915010090588,0.8095238127675998,0.003,12,2,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5483249846904997,0.7698412599071623,0.4776871795354246,0.8095238135785473,0.001,6,7,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5757578081554837,0.7936507870280554,0.3847597512055416,0.840136048339662,0.003,6,0,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.19656311200251655,0.777777772101145,0.13096933099789684,0.8537414961931656,0.003,12,7,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.2301587344162048,0.7698412670029534,0.19047614556997,0.8095238204716014,0.001,6,0,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6207651013419742,0.7857142819298638,0.3304297010712072,0.8775510143260566,0.003,12,5,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.18448970951731242,0.7857142781454419,0.12598334838237082,0.8673469436411955,0.001,6,5,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5208660960197449,0.7698412670029534,0.42368649240253736,0.809523822904444,0.001,12,5,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.17748663822809854,0.7777777768316723,0.14784420530001322,0.8197278988604643,0.003,6,7,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.19613973441578092,0.7857142866603912,0.0888868659531989,0.8843537382528085,0.003,12,2,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6580911259802561,0.801587302533407,0.40057621419835254,0.8469387751047303,0.003,12,0,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.18787568299070237,0.7777777768316723,0.11580354948433078,0.8741496541873127,0.003,6,5,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17811222752881428,0.7698412670029534,0.15917533453629942,0.8095238188497064,0.001,6,5,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.1781116977097496,0.7698412670029534,0.15917333220543506,0.809523822904444,0.001,12,5,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5912391337610426,0.7777777673706175,0.45055633580603566,0.823129246834995,0.003,6,2,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5119145181443956,0.7698412599071623,0.4458862198453371,0.8095238135785473,0.001,6,5,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.18738280839863278,0.7857142781454419,0.13433363364667308,0.8605442116049682,0.003,12,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6207884124347142,0.7777777825083051,0.42081779667309355,0.826530617516057,0.003,6,0,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.18098554984917717,0.793650782297528,0.12093679195105218,0.8605442087666518,0.003,6,2,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.19525007738007438,0.7698412670029534,0.14071624122914814,0.8197278988604643,0.001,12,2,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.22761995546401492,0.7698412670029534,0.20087054564433843,0.809523824931813,0.001,6,0,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.21867512734163375,0.7698412670029534,0.20021082795396142,0.812925172095396,0.003,6,0,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.1936708102150569,0.7698412670029534,0.15090063366354728,0.809523822904444,0.001,12,2,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.19472627223484099,0.7857142819298638,0.09032978511219021,0.9047618982743244,0.001,6,2,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5752390400757865,0.7698412599071623,0.4667523363415076,0.8095238135785473,0.003,6,2,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.7435195375056494,0.7857142819298638,0.41311811153986017,0.8333333300895431,0.001,12,0,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5898801111985766,0.7857142819298638,0.40030615457466673,0.8333333300895431,0.001,12,0,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.17854189458820555,0.7698412599071623,0.15412368987794636,0.8095238147949686,0.001,12,5,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
