round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
200,0.2497667128389532,0.6060606096730088,0.16927718567220787,0.7828947478219083,0.1009,6,6,50,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6914166844252384,0.6060606132854115,0.48701250592344686,0.782894741939871,0.9001,6,8,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6927234783317103,0.6060606096730088,0.5245607479622489,0.7828947478219083,0.3007,6,6,50,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,9.66205205339374,0.3939393957455953,10.76015508096469,0.309210533962438,0.3007,12,0,20,200,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6917396332278396,0.6060606096730088,0.5285742600497446,0.782894754880353,0.001,12,7,50,200,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6918020483219263,0.6060606096730088,0.530004000977466,0.7828947478219083,0.1009,12,3,50,100,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2579414081392866,0.6363636503616968,0.11440919183721569,0.8947368483794363,0.1009,12,2,5,200,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6908187992645033,0.6060606132854115,0.5289571708754489,0.7828947525275382,0.1009,12,9,20,100,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24284757177035013,0.6060606132854115,0.1828190676475826,0.7828947493904516,0.5005,6,9,20,100,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.7492357907873212,0.6060606132854115,0.5234985712327456,0.7828947509589949,0.5005,12,0,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24862232307593027,0.6060606132854115,0.15790588879271558,0.8157894650572225,0.3007,12,8,10,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24978479968779016,0.6060606096730088,0.1740391098796145,0.7828947478219083,0.8002,6,6,50,100,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.33320622191284643,0.6060606132854115,0.2150687901793342,0.7828947525275382,0.3007,6,0,20,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6926669695160605,0.6060606096730088,0.5263682133273074,0.782894754880353,0.4006,12,4,50,200,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2493866067944151,0.6060606132854115,0.17313865376146217,0.7828947525275382,0.4006,6,5,20,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.39271338058240485,0.6363636562318513,0.16571793607191035,0.796052623736231,0.6004,12,0,50,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,9.66205137426203,0.3939393903269912,4.779122089084826,0.6118421099687877,0.3007,6,0,50,200,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.7307323036771832,0.6060606295412237,0.380554746640356,0.8486842168004889,0.2008,12,1,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.249707072521701,0.6060606241226196,0.17132934780889436,0.8092105318056909,0.3007,12,6,50,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6924830187450756,0.6060606241226196,0.4971696526596421,0.8092105318056909,0.4006,12,8,50,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,6.349552674727007,0.6060606132854115,3.49932341988646,0.7828947509589949,0.5005,12,0,20,200,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24879346065448993,0.6060606132854115,0.17029093230437292,0.7828947454690933,0.7003,6,8,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.690290118708755,0.6060606132854115,0.28209732590537323,0.8684210487102207,0.2008,12,1,10,200,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2573628199822975,0.6060606241226196,0.15862173266022614,0.8026315907114431,0.9001,6,2,5,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6927232381069299,0.6060606096730088,0.5219165043611276,0.7894736889161562,0.001,6,8,50,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6558022968696825,0.6060606241226196,0.37472552605169385,0.8355263242203939,0.1009,12,2,5,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6883998657717849,0.6060606132854115,0.5232719026113811,0.78289474390055,0.6004,12,6,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2432914638158047,0.6060606096730088,0.18207037184191377,0.7828947478219083,0.4006,12,7,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2428835802005999,0.6060606132854115,0.18276187032461166,0.7828947525275382,0.8002,12,7,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.7840177967692866,0.6363636490070459,0.4527573504142071,0.822368417915545,0.4006,12,0,10,200,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.9006128708521525,0.6363636490070459,0.4373144523093575,0.8421052608050799,0.7003,6,0,10,200,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6852305540532777,0.6060606241226196,0.5233853408380559,0.7828947497825873,0.8002,6,8,5,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24974885041063483,0.6060606241226196,0.15859699631600002,0.8092105318056909,0.001,12,7,50,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.744334268299016,0.6060606241226196,0.5937723020385755,0.7828947497825873,0.2008,6,2,5,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.245207204060121,0.6060606263803713,0.1223313729217472,0.8618421134980101,0.4006,12,4,5,200,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.3939331584807598,0.6060606241226196,0.21710526678515107,0.7828947497825873,0.1009,6,0,5,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24818240489923593,0.6060606241226196,0.1687720548116455,0.7828947497825873,0.4006,6,9,5,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24878688563000073,0.6060606132854115,0.1731988423945088,0.7828947454690933,0.4006,12,7,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.7498798587105491,0.6060606132854115,0.523285910291107,0.7828947470376366,0.4006,6,0,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,6.349552674727007,0.6060606132854115,3.6811302581810708,0.6907894750566859,0.6004,12,0,10,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6926597754160563,0.6212121248245239,0.5204022009121744,0.796052630010404,0.001,6,5,50,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.23188514510790506,0.6060606132854115,0.15199007966408604,0.8157894705471239,0.9001,12,2,10,100,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2478654134002599,0.6060606241226196,0.17039135936647654,0.7828947497825873,0.9001,6,7,5,100,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6806157610633157,0.6060606096730088,0.5528746494337132,0.7828947478219083,0.2008,6,8,50,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,6.349552674727007,0.6060606132854115,3.4993233178791248,0.7828947493904516,0.9001,12,0,20,100,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6836972146323232,0.6060606241226196,0.5220657939973631,0.7828947497825873,0.001,12,3,5,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6908058343511639,0.6060606132854115,0.5294233615461149,0.7828947509589949,0.3007,6,7,20,100,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.9383202104857473,0.6515151587399569,0.4459156488117419,0.8157894768212971,0.8002,12,0,10,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2494748758547234,0.6060606295412237,0.1535481524310614,0.8092105435697656,0.9001,6,5,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.23805561526255173,0.6060606241226196,0.16749127071939016,0.8026315907114431,0.6004,6,1,50,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,6.349552674727007,0.6060606132854115,3.499323280538861,0.78289474390055,0.9001,12,0,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24943057696024576,0.6060606132854115,0.16916315943786972,0.7828947525275382,0.3007,12,4,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24778788875449786,0.6060606241226196,0.16669929588801766,0.7828947497825873,0.9001,12,3,5,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6926333687522195,0.6060606096730088,0.5287371181735867,0.7828947478219083,0.4006,12,7,50,100,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6909072489449473,0.6060606132854115,0.5235539604174463,0.7828947556646246,0.8002,6,9,20,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2517709930737813,0.6060606096730088,0.16522154545313433,0.782894754880353,0.6004,6,0,50,200,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6924775856913943,0.6060606096730088,0.5262926750277218,0.7828947478219083,0.7003,6,4,50,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24889292003530444,0.6060606132854115,0.17032872204129634,0.78289474390055,0.9001,6,4,10,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24878326826023334,0.6060606132854115,0.17025668595574403,0.78289474390055,0.9001,12,5,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6892872127619657,0.6060606132854115,0.5232912825518533,0.7828947478219083,0.7003,6,7,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24969411438161676,0.6060606096730088,0.1671078606557689,0.7828947478219083,0.5005,6,4,50,200,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24779186871918765,0.6060606241226196,0.1703342265988651,0.7828947497825873,0.001,6,7,5,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24946495980927438,0.6060606132854115,0.1488067764592798,0.7828947525275382,0.8002,12,9,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24228718696218549,0.6060606096730088,0.18387886058343084,0.7828947478219083,0.6004,6,5,50,200,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.789018578601606,0.6060606132854115,0.4928554574909963,0.8092105255315178,0.3007,12,1,10,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6917769854718988,0.6060606096730088,0.5293560408447918,0.7828947478219083,0.8002,6,3,50,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.25013840108206775,0.6060606132854115,0.17019565320132593,0.78289474390055,0.8002,12,3,10,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6849813542582772,0.6060606241226196,0.517913973841228,0.7828947497825873,0.9001,12,4,5,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.7014993862672285,0.6363636537483244,0.48289483981697184,0.8355263236321901,0.1009,6,1,5,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6564221038962855,0.6060606132854115,0.501023279208886,0.8092105176888014,0.2008,12,2,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2486998989726558,0.6060606132854115,0.16295432385155245,0.7960526319710832,0.3007,6,3,10,100,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2430957406759262,0.6060606096730088,0.18237124501090302,0.782894754880353,0.2008,6,4,50,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6883155649358575,0.6060606132854115,0.5275529758318475,0.78289474390055,0.9001,6,3,10,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
